id;fileName;sousDossier;titre;dateAchat;personnage;lieu;support;etiquette;auteur;favori;art;concert;histoire;partition;corbeille;rotation;albums;filterKey;optique;poids;map
ph_mu9v1luk8wtvc4;2019-10-07 Gaspé (11).JPG;2019;Musée de la Gaspésie;2019-10-07T14:15;;"Gaspé, QC, Canada";numérique;;Philippe;true;true;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1331;
ph_mu9v1lzpedyili;2019-10-07 Gaspé (9).JPG;2019;Musée de la Gaspésie;2019-10-07T14:10;;"Gaspé, QC, Canada";numérique;;Philippe;false;true;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1208;
ph_mu9v1m27kcejdr;2019-10-07 Gaspé (8).JPG;2019;Musée de la Gaspésie;2019-10-07T14:01;;"Gaspé, QC, Canada";numérique;;Philippe;false;false;false;true;false;false;0;;;Canon  PowerShot SX20 IS;582;
ph_mu9v1m53n3oee0;2019-10-07 Gaspé (7).JPG;2019;Musée de la Gaspésie;2019-10-07T13:59;;;numérique;;Philippe;false;false;false;true;false;false;0;;;Canon  PowerShot SX20 IS;565;
ph_mu9v1medqah1ig;2019-10-07 Gaspé (6).JPG;2019;Musée de la Gaspésie;2019-10-07T13:57;;"Gaspé, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;529;
ph_mu9v1mfqlckvdj;2019-10-07 Gaspé (4).JPG;2019;Musée de la Gaspésie;2019-10-07T13:46;;"Gaspé, QC, Canada";numérique;;Philippe;false;false;false;true;false;false;0;;;Canon  PowerShot SX20 IS;520;
ph_mu9v1mh5zq2o0n;2019-10-07 Gaspé (5).JPG;2019;Musée de la Gaspésie;2019-10-07T13:46;;"Gaspé, QC, Canada";numérique;;Philippe;false;false;false;true;false;false;0;;;Canon  PowerShot SX20 IS;534;
ph_mu9v1micrdqn54;2019-10-07 Gaspé (3).JPG;2019;Musée de la Gaspésie;2019-10-07T13:45;;"Gaspé, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;562;
ph_mu9v1mjj4k6lbn;2019-10-07 Gaspé (2).JPG;2019;Musée de la Gaspésie;2019-10-07T13:41;;"Gaspé, QC, Canada";numérique;;Philippe;false;true;false;true;false;false;0;;;Canon  PowerShot SX20 IS;590;
ph_mu9v1mlmtjnj9e;2019-10-07 Gaspé (1).JPG;2019;Musée de la Gaspésie;2019-10-07T13:39;;"Gaspé, QC, Canada";numérique;;Philippe;false;true;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1161;
ph_mu9v1mn3f8lmps;2019-10-06 Parc-de-Gaspésie (11).JPG;2019;Gaspésie;2019-10-07T13:08;;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1079;
ph_mu9v1moq5l6lnf;2019-10-06 Parc-de-Gaspésie (10).JPG;2019;Gaspésie;2019-10-07T13:07;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1044;
ph_mu9v1mqoxckxgg;2019-10-06 Parc-de-Gaspésie (9).JPG;2019;Gaspésie;2019-10-07T13:07;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1026;
ph_mu9v1ms3nalgyz;2019-10-06 Parc-de-Gaspésie (8).JPG;2019;Gaspésie;2019-10-07T11:40;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;417;
ph_mu9v1mtecju610;2019-10-06 Parc-de-Gaspésie (7).JPG;2019;Gaspésie;2019-10-07T11:16;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;692;
ph_mu9v1n6nmedayd;2019-10-06 Parc-de-Gaspésie (6).JPG;2019;Gaspésie;2019-10-07T11:10;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;564;
ph_mu9v1ndyp9y21l;2019-10-06 Parc-de Gaspésie Mont Albert (10) Phil.JPG;2019;Gaspésie;2019-10-06T13:10;Philippe;"Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;218;
ph_mu9v1nfbv5t9u9;2019-10-06 Parc-de Gaspésie Mont Albert (11) Phil.JPG;2019;Gaspésie;2019-10-06T13:10;Philippe;"Mont Albert, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;223;
ph_mu9v1nj7x07f19;2019-10-06 Parc-de Gaspésie Mont Albert (9) Pat.JPG;2019;Gaspésie;2019-10-06T13:10;Patricia;"Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;186;
ph_mu9v1nnjvxmtzt;2019-10-06 Parc-de Gaspésie Mont Albert (4) Pat & Phil.JPG;2019;Gaspésie;2019-10-06T13:09;"Patricia, Philippe";"Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;255;
ph_mu9v1ntcup45sc;2019-10-06 Parc-de Gaspésie Mont Albert (5) Pat & Phil.JPG;2019;Gaspésie;2019-10-06T13:09;"Patricia, Philippe";"Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;202;
ph_mu9v1nvi8r41r5;2019-10-06 Parc-de Gaspésie Mont Albert (5b) Pat.JPG;2019;Gaspésie;2019-10-06T13:07;Patricia;"Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;2691;
ph_mu9v1nwtc09oyl;2019-10-06 Parc-de Gaspésie Mont Albert (5a) Pat.JPG;2019;Gaspésie;2019-10-06T13:06;Patricia;"Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;230;
ph_mu9v1nxyse8mba;2019-10-05 Ste-Anne-Mont Pub chez Bass (27) skis au plafond.JPG;2019;;2019-10-06T15:59;;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;463;
ph_mu9v1nzuysa054;2019-10-05 Ste-Anne-Mont Parc Métis (25) Pat.JPG;2019;Patricia;2019-10-06T11:19;Patricia;;numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;880;
ph_mu9v1o18s8whhe;2019-10-05 Ste-Anne-Mont Parc Métis (26) Phil.JPG;2019;Philippe;2019-10-06T11:19;Philippe;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;833;
ph_mu9v1o2xk01soq;2019-10-05 Ste-Anne-Mont Parc Métis (24) Bonzai.JPG;2019;Plante;2019-10-06T11:21;;"Parc-de Gaspésie Mont Albert, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1009;
ph_mu9v1o4u0g8xgq;2019-10-06 Parc-de Gaspésie Mont Albert (6).JPG;2019;Gaspésie;2019-10-06T12:21;;"Mont Albert, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;589;
ph_mu9v1o6djvutlf;2019-10-06 Parc-de Gaspésie Mont Albert (6c).JPG;2019;Gaspésie;2019-10-06T12:10;;"Mont Albert, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1002;
ph_mu9v1o7sv35cnl;2019-10-06 Parc-de Gaspésie Mont Albert (6b) Pat.JPG;2019;Gaspésie;2019-10-06T12:08;Patricia;"Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1001;
ph_mu9v1okiha2hjd;2019-10-06 Parc-de Gaspésie Mont Albert (3) Phil.JPG;2019;Gaspésie;2019-10-06T12:04;Philippe;"Mont Albert, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1085;
ph_mu9v1otxq6hkgj;2019-10-05 Ste-Anne-Mont Parc Métis (23) Pat & Phil.JPG;2019;Gaspésie;2019-10-06T11:42;"Patricia, Philippe";"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;767;
ph_mu9v1oxgho88uz;2019-10-05 Ste-Anne-Mont Parc Métis (22) Phil.JPG;2019;Gaspésie;2019-10-06T11:39;Philippe;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Patricia;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;966;
ph_mu9v1p0cqtio6k;2019-10-05 Ste-Anne-Mont Parc Métis (20) Pat.JPG;2019;Gaspésie;2019-10-06T11:18;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;896;
ph_mu9v1p9nfhsmwv;2019-10-05 Ste-Anne-Mont Parc Métis (21) Pat.JPG;2019;Gaspésie;2019-10-06T11:18;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1158;
ph_mu9v1pbhekofdw;2019-10-05 Ste-Anne-Mont Parc Métis (19).JPG;2019;Plante;2019-10-06T11:15;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1132;
ph_mu9v1pd928228o;2019-10-05 Ste-Anne-Mont Parc Métis (18).JPG;2019;Plante;2019-10-06T11:14;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;719;
ph_mu9v1pf9wul08h;2019-10-05 Ste-Anne-Mont Parc Métis (16) Pat.JPG;2019;Gaspésie;2019-10-06T11:13;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1037;
ph_mu9v1pgrfdtfrr;2019-10-05 Ste-Anne-Mont Parc Métis (14).JPG;2019;Plante;2019-10-06T11:10;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1118;
ph_mu9v1pib6vxk69;2019-10-05 Ste-Anne-Mont Parc Métis (15) Phil.JPG;2019;Gaspésie;2019-10-06T11:10;Philippe;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Patricia;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1177;
ph_mu9v1pkexphsjt;2019-10-06 Parc-de Gaspésie Mont Albert (1) Phil.JPG;2019;Gaspésie;2019-10-06T11:10;Philippe;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Patricia;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;960;
ph_mu9v1pln1ms4vu;2019-10-06 Parc-de Gaspésie Mont Albert (2) Phil.JPG;2019;Gaspésie;2019-10-06T11:10;Philippe;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Patricia;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;633;
ph_mu9v1pnkds321h;2019-10-05 Ste-Anne-Mont Parc Métis (12).JPG;2019;Plante;2019-10-06T11:08;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1108;
ph_mu9v1pp49yezvc;2019-10-05 Ste-Anne-Mont Parc Métis (13).JPG;2019;Plante;2019-10-06T11:08;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1104;
ph_mu9v1pqne50iuf;2019-10-05 Ste-Anne-Mont Parc Métis (10) Pat.JPG;2019;Gaspésie;2019-10-06T11:03;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1182;
ph_mu9v1qgmaus2nd;2019-10-05 Ste-Anne-Mont Parc Métis (11) Pat.JPG;2019;Gaspésie;2019-10-06T11:03;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;861;
ph_mu9v1qoc0zsxa4;2019-10-06 Parc-de Gaspésie Mont Albert (5e)caribou.JPG;2019;Animal;2019-10-06T11:03;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;557;
ph_mu9v1qtpjj71gj;2019-10-06 Parc-de Gaspésie Mont Albert (5f) orignal.JPG;2019;Animal;2019-10-06T11:03;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;593;
ph_mu9v1qxpr0mtek;2019-10-05 Ste-Anne-Mont Parc Métis (9).JPG;2019;;2019-10-06T11:02;;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1059;
ph_mu9v1r4qbb8kh3;2019-10-05 Ste-Anne-Mont Parc Métis (8) Phil.JPG;2019;Sainte Anne des Monts Parc Métis QC Canada Philippe;2019-10-06T10:48;Philippe;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;882;
ph_mu9v1r6a1pjpqq;2019-10-05 Ste-Anne-Mont Parc Métis (7) Pat.JPG;2019;Sainte Anne des Monts Parc Métis QC Canada Patricia;2019-10-06T10:47;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1313;
ph_mu9v1r87mhrqts;2019-10-05 Ste-Anne-Mont Parc Métis (6) Pat.JPG;2019;Sainte Anne des Monts Parc Métis QC Canada Patricia;2019-10-06T10:45;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1061;
ph_mu9v1r9lfzz47a;2019-10-05 Ste-Anne-Mont Parc Métis (5) Pat.JPG;2019;Sainte Anne des Monts Parc Métis QC Canada Patricia;2019-10-06T10:43;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;854;
ph_mu9v1raz08tsut;2019-10-05 Ste-Anne-Mont Parc Métis (4) Pat.JPG;2019;Sainte Anne des Monts Parc Métis QC Canada Patricia;2019-10-06T10:42;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;874;
ph_mu9v1rcmz5vg60;2019-10-05 Ste-Anne-Mont Parc Métis (3) Pat.JPG;2019;Gaspésie;2019-10-06T10:41;Patricia;"Sainte-Anne-des-Monts, Parc Métis, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;910;
ph_mu9v1re45vmld6;2019-10-06 Parc-de Gaspésie Mont Albert (5c) Phil.JPG;2019;Gaspésie;2019-10-06T10:22;Philippe;"Parc-de Gaspésie Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;945;
ph_mu9v1rfi4vryxj;2019-10-06 Parc-de Gaspésie Mont Albert (5d) Pat.JPG;2019;Gaspésie;2019-10-06T10:20;Patricia;"Parc-de Gaspésie Mont Albert, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;917;
ph_mu9v1rgv3jlahv;2019-10-06 Parc-de Gaspésie Mont Albert (5e) Pat.JPG;2019;Gaspésie;2019-10-06T10:20;Patricia;"Parc-de Gaspésie Mont Albert, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;943;
ph_mu9v1riexhx9qe;2019-10-05 LE BIC (2) Pat & Phil.JPG;2019;Gaspésie;2019-10-06T09:32;"Patricia, Philippe";"Le-Bic, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;539;
ph_mu9v1rjxsj50vq;2019-10-05 LE BIC (1) Pat & Phil.JPG;2019;Gaspésie;2019-10-06T09:31;"Patricia, Philippe";"Le-Bic, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;565;https://www.google.com/maps/search/?api=1&query=Le-Bic%2C%20QC%2C%20Canada
ph_mu9v1rzcv1ih2r;2019-10-06 Parc-de-Gaspésie (12).JPG;2019;Gaspésie;2019-10-06T06:55;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1291;
ph_mu9v1s7ofonqvr;2019-10-06 Parc-de-Gaspésie (13).JPG;2019;Gaspésie;2019-10-06T06:55;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;93;
ph_mu9v1sb0g0b179;2019-10-06 Parc-de Gaspésie the Americans lake (4) Phil.JPG;2019;Gaspésie;2019-10-06T06:43;Philippe;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;208;
ph_mu9v1sedhq1w5k;2019-10-06 Parc-de Gaspésie the Americans lake (5).JPG;2019;Gaspésie;2019-10-06T06:43;;"Parc-National-de-Gaspésie, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;227;
ph_mu9v1sik3onon0;2019-10-06 Parc-de Gaspésie the Americans lake (2) Pat.JPG;2019;Gaspésie;2019-10-06T06:42;Patricia;"Lac-aux-Américains, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;256;
ph_mu9v1sog7l8k6p;2019-10-06 Parc-de Gaspésie the Americans lake (3) Phil.JPG;2019;Animaux;2019-10-06T06:42;Philippe;;numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;132;
ph_mu9v1spqoi5eut;2019-10-06 Parc-de Gaspésie the Americans lake (1) Pat.JPG;2019;Gaspésie;2019-10-06T06:41;Patricia;"Lac-aux-Américains, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;292;
ph_mu9v1sr5x3k6wn;2019-10-05 Ste-Anne-Mont Parc Métis (24za) Pat.JPG;2019;Gaspésie;2019-10-05T18:04;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;512;
ph_mu9v1ssa9x4q6j;2019-10-05 Ste-Anne-Mont Parc Métis (24zb) Phil.JPG;2019;Gaspésie;2019-10-05T18:04;Philippe;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;308;
ph_mu9v1sthg4ells;2019-10-05 Ste-Anne-Mont Parc Métis (24w) Pat.JPG;2019;Gaspésie;2019-10-05T18:03;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;436;
ph_mu9v1sunemg9qf;2019-10-05 Ste-Anne-Mont Parc Métis (24x) Pat.JPG;2019;Gaspésie;2019-10-05T18:03;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;414;
ph_mu9v1swds4sd7q;2019-10-05 Ste-Anne-Mont Parc Métis (24y) Pat.JPG;2019;Gaspésie;2019-10-05T18:03;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;417;
ph_mu9v1sxrex91fy;2019-10-05 Ste-Anne-Mont Parc Métis (24z) Pat.JPG;2019;Gaspésie;2019-10-05T18:03;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;522;
ph_mu9v1sywlhyubh;2019-10-05 Ste-Anne-Mont Parc Métis (24b) Pat.JPG;2019;Gaspésie;2019-10-05T18:02;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;412;
ph_mu9v1t0189ie46;2019-10-05 Ste-Anne-Mont Parc Métis (24t) Pat.JPG;2019;Gaspésie;2019-10-05T18:02;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;403;
ph_mu9v1teelamx3g;2019-10-05 Ste-Anne-Mont Parc Métis (24u) Pat.JPG;2019;Gaspésie;2019-10-05T18:02;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;293;
ph_mu9v1tm2ojk1q2;2019-10-05 Ste-Anne-Mont Parc Métis (24v) Pat.JPG;2019;Gaspésie;2019-10-05T18:02;Patricia;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;323;
ph_mu9v1trzflc8o8;2019-10-05 Ste-Anne-Mont Pub chez Bass (28) Phil.JPG;2019;Gaspésie;2019-10-05T16:31;Philippe;"Sainte-Anne-des-Monts, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;380;
ph_mu9v1tx2ppqxkl;2019-10-03 Tadoussac (0) Phil3.JPG;2019;Gaspésie;2019-10-05T14:19;Philippe;"Tadoussac, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1498;https://www.google.com/maps/search/?api=1&query=Tadoussac%2C%20QC%2C%20Canada
ph_mu9v1u3r0jg5gn;2019-10-03 v Escoumins (1) bière.JPG;2019;Gaspésie;2019-10-05T14:06;;"Les Escoumins, QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;56;https://www.google.com/maps/search/?api=1&query=Les%20Escoumins%2C%20QC%2C%20Canada
ph_mu9v1u5g7q9wnw;2019-10-03 Tadoussac (0) Pat.JPG;2019;Gaspésie;2019-10-05T14:04;Patricia;"Tadoussac, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;151;https://www.google.com/maps/search/?api=1&query=Tadoussac%2C%20QC%2C%20Canada
ph_mu9v1u76gu4j7i;2019-10-03 Tadoussac (0) Phil2.JPG;2019;Gaspésie;2019-10-05T14:02;Philippe;"Tadoussac, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1486;https://www.google.com/maps/search/?api=1&query=Tadoussac%2C%20QC%2C%20Canada
ph_mu9v1u8bqqmhqc;2019-10-03 v Escoumins (4) Pat & Phil.JPG;2019;Gaspésie;2019-10-05T14:05;"Patricia, Philippe";"Les Escoumins, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;79;https://www.google.com/maps/search/?api=1&query=Les%20Escoumins%2C%20QC%2C%20Canada
ph_mu9v1u9e7gxmu2;2019-10-03 vEscoumins (2) Phil.JPG;2019;Gaspésie;2019-10-05T14:05;Philippe;"Les Escoumins, QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;127;https://www.google.com/maps/search/?api=1&query=Les%20Escoumins%2C%20QC%2C%20Canada
ph_mu9v1uaymqhmy2;2019-10-03 tCap de Bon-Désir (16).JPG;2019;Gaspésie;2019-10-05T12:58;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1456;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1ucm1gr1hp;2019-10-03 tCap de Bon-Désir (15).JPG;2019;Gaspésie;2019-10-05T12:43;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;946;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1udx117lb1;2019-10-03 tCap de Bon-Désir (14) baleine Rorqual.JPG;2019;Animal;2019-10-05T12:37;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;469;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1ufqvmulaj;2019-10-03 tCap de Bon-Désir (13) baleine Rorqual.JPG;2019;Animal;2019-10-05T12:36;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;473;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1uh89q5hhj;2019-10-03 tCap de Bon-Désir (11)  baleine Rorqual.JPG;2019;Animal;2019-10-05T12:28;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;768;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1uihf0eksz;2019-10-03 tCap de Bon-Désir (10).JPG;2019;Gaspésie;2019-10-05T12:27;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;472;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1vbzeok0oo;2019-10-03 tCap de Bon-Désir (9).JPG;2019;Gaspésie;2019-10-05T12:16;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;360;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1vjrekzlu6;2019-10-03 tCap de Bon-Désir (7) granit bord du St Laurent.JPG;2019;Gaspésie;2019-10-05T12:06;Laurent;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;false;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;1022;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
ph_mu9v1vn6eu5mfv;2019-10-03 tCap de Bon-Désir (6) baleine Rorqual.JPG;2019;Animal;2019-10-05T12:00;;"Cap de Bon-Désir , QC, Canada";numérique;;Philippe;true;false;false;false;false;false;0;;;Canon  PowerShot SX20 IS;599;https://www.google.com/maps/search/?api=1&query=Cap%20de%20Bon-D%C3%A9sir%20%2C%20QC%2C%20Canada
